"","genus","binomial","body_mass","body_length","age","sex","longitude","latitude","status"
"29101","Delomys","Delomys sublineatus",50,132,NA,"male",-46.95455,-23.71731,"alive"
"29102","Delomys","Delomys sublineatus",62,126,NA,"male",-46.95455,-23.71731,"alive"
"29103","Delomys","Delomys sublineatus",46,121,NA,"male",-46.95455,-23.71731,"alive"
"29104","Delomys","Delomys sublineatus",47,120,NA,"male",-46.95455,-23.71731,"alive"
"29105","Delomys","Delomys sublineatus",43,104,NA,"male",-46.95455,-23.71731,"alive"
"29106","Delomys","Delomys sublineatus",40,115,NA,"male",-46.95455,-23.71731,"alive"
"29107","Delomys","Delomys sublineatus",38,129,NA,"male",-46.95455,-23.71731,"alive"
"29108","Delomys","Delomys sublineatus",40,129,NA,"female",-46.95455,-23.71731,"alive"
"29109","Delomys","Delomys sublineatus",14,90,NA,"female",-46.95455,-23.71731,"dead"
"29110","Delomys","Delomys sublineatus",11,78,NA,"female",-46.95455,-23.71731,"alive"
"29111","Delomys","Delomys sublineatus",59.5,139,NA,"male",-46.95455,-23.71731,"alive"
"29112","Delomys","Delomys sublineatus",18,93,NA,"male",-46.95455,-23.71731,"dead"
"29113","Delomys","Delomys sublineatus",46,125,NA,"male",-46.95455,-23.71731,"alive"
"29114","Delomys","Delomys sublineatus",55,131,NA,"male",-46.95455,-23.71731,"alive"
"29115","Delomys","Delomys sublineatus",39,118,NA,"female",-46.95455,-23.71731,"alive"
"29116","Delomys","Delomys sublineatus",42,100,NA,"male",-46.95455,-23.71731,"alive"
"29117","Delomys","Delomys sublineatus",40,119,NA,"male",-46.95455,-23.71731,"alive"
"29118","Delomys","Delomys sublineatus",17,89,NA,"male",-46.95455,-23.71731,"alive"
"29119","Delomys","Delomys sublineatus",15,85,NA,"female",-46.95455,-23.71731,"alive"
"29120","Delomys","Delomys sublineatus",20,90,NA,"female",-46.95455,-23.71731,"alive"
"29121","Delomys","Delomys sublineatus",65,129,"adult","female",-46.95455,-23.71731,"alive"
"29122","Delomys","Delomys sublineatus",33,140,NA,"male",-46.95455,-23.71731,"alive"
"29124","Delomys","Delomys sublineatus",51,129,NA,"female",-46.95455,-23.71731,"alive"
"29125","Delomys","Delomys sublineatus",41,119,NA,"female",-46.95455,-23.71731,"dead"
"29126","Delomys","Delomys sublineatus",54,121,NA,"female",-46.95455,-23.71731,"alive"
"29127","Delomys","Delomys sublineatus",31,117,NA,"male",-46.95455,-23.71731,"dead"
"29128","Delomys","Delomys sublineatus",29,103,NA,"male",-46.95455,-23.71731,"alive"
"29129","Delomys","Delomys sublineatus",23,97,NA,"male",-46.95455,-23.71731,"alive"
"29130","Delomys","Delomys sublineatus",23,96,NA,"male",-46.95455,-23.71731,"alive"
"29131","Delomys","Delomys sublineatus",27,104,NA,"male",-46.95455,-23.71731,"alive"
"29132","Delomys","Delomys sublineatus",19,94,NA,"female",-46.95455,-23.71731,"alive"
"29133","Delomys","Delomys sublineatus",48,123,NA,"male",-46.95455,-23.71731,"alive"
"29134","Delomys","Delomys sublineatus",34,111,NA,"female",-46.95455,-23.71731,"alive"
"29135","Delomys","Delomys sublineatus",32,110,NA,"female",-46.95455,-23.71731,"dead"
"29136","Delomys","Delomys sublineatus",34,114,NA,"female",-46.95455,-23.71731,"alive"
"29137","Delomys","Delomys sublineatus",31,106,NA,"female",-46.95455,-23.71731,"alive"
"29138","Delomys","Delomys sublineatus",39,103,NA,"female",-46.95455,-23.71731,"alive"
"29139","Delomys","Delomys sublineatus",46,132,NA,"female",-46.95455,-23.71731,"dead"
"29140","Delomys","Delomys sublineatus",47,122,NA,"male",-46.95455,-23.71731,"alive"
"29141","Delomys","Delomys sublineatus",44,115,NA,"female",-46.95455,-23.71731,"alive"
"29142","Delomys","Delomys sublineatus",40,110,NA,"male",-46.95455,-23.71731,"alive"
"29143","Delomys","Delomys sublineatus",52,122,NA,"male",-46.95455,-23.71731,"alive"
"29144","Delomys","Delomys sublineatus",41,116,NA,"male",-46.95455,-23.71731,"alive"
"29145","Delomys","Delomys sublineatus",46,125,NA,"male",-46.95455,-23.71731,"alive"
"29146","Delomys","Delomys sublineatus",42,115,NA,"male",-46.95455,-23.71731,"alive"
"29147","Delomys","Delomys sublineatus",56,124,NA,"male",-46.95455,-23.71731,"alive"
"29148","Delomys","Delomys sublineatus",54,120,NA,"female",-46.95455,-23.71731,"alive"
"29149","Delomys","Delomys sublineatus",35,115,NA,"male",-46.95455,-23.71731,"alive"
"29150","Delomys","Delomys sublineatus",35,111,NA,"male",-46.95455,-23.71731,"alive"
"29151","Delomys","Delomys sublineatus",51,114,NA,"male",-46.95455,-23.71731,"alive"
"29152","Delomys","Delomys sublineatus",39,120,NA,"male",-46.95455,-23.71731,"alive"
"29153","Delomys","Delomys sublineatus",25,86,NA,"female",-46.95455,-23.71731,"dead"
"29154","Delomys","Delomys sublineatus",36,115,NA,"male",-46.95455,-23.71731,"alive"
"29155","Delomys","Delomys sublineatus",46,131,NA,"male",-46.95455,-23.71731,"alive"
"29156","Delomys","Delomys sublineatus",46,120,NA,"male",-46.95455,-23.71731,"alive"
"29157","Delomys","Delomys sublineatus",41,106,NA,"male",-46.95455,-23.71731,"alive"
"29158","Delomys","Delomys sublineatus",61,160,NA,"male",-47.47176,-23.9125,"alive"
"29159","Delomys","Delomys sublineatus",40,114,NA,"male",-47.47176,-23.9125,"alive"
"29160","Delomys","Delomys sublineatus",38,115,NA,"male",-47.47176,-23.9125,"alive"
"29161","Delomys","Delomys sublineatus",54,123,NA,"female",-47.47176,-23.9125,"alive"
"29162","Delomys","Delomys sublineatus",12,70,NA,"male",-47.47176,-23.9125,"alive"
"29163","Delomys","Delomys sublineatus",10.5,72,NA,"female",-47.47176,-23.9125,"alive"
"29164","Delomys","Delomys sublineatus",39,113,NA,"female",-47.47176,-23.9125,"alive"
"29165","Delomys","Delomys sublineatus",12.5,70,NA,"male",-47.47176,-23.9125,"alive"
"29166","Delomys","Delomys sublineatus",31.5,104,NA,"female",-47.47176,-23.9125,"alive"
"29167","Delomys","Delomys sublineatus",40,111,NA,"male",-47.47176,-23.9125,"alive"
"29168","Delomys","Delomys sublineatus",13,69,NA,"male",-47.47176,-23.9125,"alive"
"29169","Delomys","Delomys sublineatus",40,101,NA,"female",-47.47176,-23.9125,"alive"
"29170","Delomys","Delomys sublineatus",29,97,NA,"female",-47.47176,-23.9125,"alive"
"29171","Delomys","Delomys sublineatus",43.5,116,NA,"male",-47.47176,-23.9125,"alive"
"29172","Delomys","Delomys sublineatus",41,125,NA,"female",-47.47176,-23.9125,"alive"
"29173","Delomys","Delomys sublineatus",50.5,123,NA,"female",-47.47176,-23.9125,"alive"
"29174","Delomys","Delomys sublineatus",38,118,NA,"female",-47.47176,-23.9125,"alive"
"29175","Delomys","Delomys sublineatus",41.5,114,NA,"male",-47.47176,-23.9125,"alive"
"29176","Delomys","Delomys sublineatus",36,115,NA,"male",-47.47176,-23.9125,"alive"
"29177","Delomys","Delomys sublineatus",43.5,111,NA,"male",-47.47176,-23.9125,"alive"
"29178","Delomys","Delomys sublineatus",69,132,NA,"male",-47.47176,-23.9125,"alive"
"29179","Delomys","Delomys sublineatus",41.5,106,NA,"female",-47.47176,-23.9125,"alive"
"29180","Delomys","Delomys sublineatus",52,127,NA,"female",-47.47176,-23.9125,"alive"
"29181","Delomys","Delomys sublineatus",47.5,113,NA,"male",-47.47176,-23.9125,"alive"
"29183","Delomys","Delomys sublineatus",41,118,NA,"male",-47.08643,-23.72591,"alive"
"29184","Delomys","Delomys sublineatus",57,117,NA,"male",-47.08643,-23.72591,"alive"
"29185","Delomys","Delomys sublineatus",49,119,NA,"male",-47.08643,-23.72591,"alive"
"29186","Delomys","Delomys sublineatus",26,97,NA,"male",-47.08643,-23.72591,"alive"
"29187","Delomys","Delomys sublineatus",39.5,115,NA,"male",-47.08643,-23.72591,"alive"
"29188","Delomys","Delomys sublineatus",31.5,106,NA,"female",-47.08643,-23.72591,"alive"
"29189","Delomys","Delomys sublineatus",38,119,NA,"female",-47.08643,-23.72591,"alive"
"35549","Delomys","Delomys dorsalis",45,70.3,"adult","female",-49681671,-22383667,"alive"
"35552","Delomys","Delomys dorsalis",26,50,"adult","male",-49681671,-22383667,"alive"
